aggressor,role,violence type,location,general location,severity,emotion,care,response,month,day,day_of_week,is_weekend,Moon Phase,Full Moon,Precipitation,Temperature,topic,topic_label,desc_topic,desc_topic_label
,0.0,0.0,4.0,0.0,3.0,,3.0,Chemical Restraint/Medication administered; Seclusion of Patient; EAP - Offered/Employee Assistance Program Information Provided,9,4,2,0,0.0309649085178826,0,0.0,65.65,0,"action, resident, patient",0,"patient, staff, security"
,4.0,1.0,0.0,0.0,,,,Law Enforcement involved/notified; Reinstruction of Visitor/Other,9,4,2,0,0.0309649085178826,0,0.0,65.65,0,"action, resident, patient",0,"patient, staff, security"
,,3.0,9.0,0.0,,,,No Action,9,5,3,0,0.0646304476561957,0,0.0,65.45,8,"staff, insufficient, task",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,Physical Restraints utilized,9,5,3,0,0.0646304476561957,0,0.0,65.45,3,"adherence, compliance, lack",0,"patient, staff, security"
,1.0,0.0,4.0,0.0,3.0,,3.0,Physical Restraints utilized; Reported to department leader; Treatment Provided,9,5,3,0,0.0646304476561957,0,0.0,65.45,0,"action, resident, patient",4,"bite, skin, restraint"
,0.0,0.0,4.0,0.0,3.0,,3.0,No Action,9,5,3,0,0.0646304476561957,0,0.0,65.45,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,Seclusion of Patient; EAP - Offered/Employee Assistance Program Information Provided,9,5,3,0,0.0646304476561957,0,0.0,65.45,12,"understand, factor, trauma",10,Other (<2.5%)
,0.0,0.0,14.0,0.0,1.0,,2.0,De-escalation techniques; Physical Restraints utilized; Reported to department leader; Seclusion of Patient,9,6,4,0,0.0982959868025432,0,0.1,65.3,8,"staff, insufficient, task",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,1.0,,2.0,Emergency Call/Code,9,6,4,0,0.0982959868025432,0,0.1,65.3,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,9,6,4,0,0.0982959868025432,0,0.1,65.3,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,Treatment Provided; EAP - Offered/Employee Assistance Program Information Provided,9,6,4,0,0.0982959868025432,0,0.1,65.3,13,"communication, cooperation, family",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,9,8,6,1,0.1656270651060485,0,0.1,60.85,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,9,8,6,1,0.1656270651060485,0,0.1,60.85,0,"action, resident, patient",2,"grab, hair, scratch"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,9,8,6,1,0.1656270651060485,0,0.1,60.85,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,9,8,6,1,0.1656270651060485,0,0.1,60.85,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Other; EAP - Offered/Employee Assistance Program Information Provided,9,9,0,0,0.1992926042412141,0,0.0,63.9,10,"altered, confused, disorient",0,"patient, staff, security"
,0.0,0.0,12.0,4.0,3.0,,3.0,No Action; Reported to department leader,9,9,0,0,0.1992926042412141,0,0.0,63.9,1,"alter, mental, status",1,"elderly, confuse, pinching"
,0.0,0.0,1.0,0.0,1.0,,2.0,No Action; EAP - Offered/Employee Assistance Program Information Provided; Reported to department leader,9,9,0,0,0.1992926042412141,0,0.0,63.9,16,"agitate, cognitive, impairment",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,Seclusion of Patient,9,10,1,0,0.2329581433894389,0,0.0,66.55,18,"placement, pnmi, residential",10,Other (<2.5%)
,0.0,0.0,0.0,0.0,,,,Reported to department leader; Seclusion of Patient,9,10,1,0,0.2329581433894389,0,0.0,66.55,18,"placement, pnmi, residential",10,Other (<2.5%)
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Patient Behavior Safety Flag/Care Plan initiated,9,10,1,0,0.2329581433894389,0,0.0,66.55,9,"compliance, adherence, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,1.0,,2.0,De-escalation techniques; Physical Restraints utilized,9,11,2,0,0.2666236825462744,0,0.0,63.3,0,"action, resident, patient",4,"bite, skin, restraint"
,0.0,0.0,4.0,0.0,3.0,,3.0,Emergency Call/Code; Physical Restraints utilized; Reported to department leader,9,11,2,0,0.2666236825462744,0,0.0,63.3,8,"staff, insufficient, task",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,9,11,2,0,0.2666236825462744,0,0.0,63.3,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,9,11,2,0,0.2666236825462744,0,0.0,63.3,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,Chemical Restraint/Medication administered; De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,9,12,3,0,0.3002892216786891,0,0.0,66.9,18,"placement, pnmi, residential",10,Other (<2.5%)
,0.0,0.0,1.0,0.0,,,,Chemical Restraint/Medication administered; Seclusion of Patient,9,13,4,0,0.3339547608301323,0,0.5,70.1,18,"placement, pnmi, residential",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,,3.0,Chemical Restraint/Medication administered; De-escalation techniques; Safety Alert Button Activated; EAP - Offered/Employee Assistance Program Information Provided,9,13,4,0,0.3339547608301323,0,0.5,70.1,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,No Action,9,14,5,1,0.3676202999832564,0,0.0,68.8,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,Psychological evaluation/intervention requested,9,14,5,1,0.3676202999832564,0,0.0,68.8,12,"understand, factor, trauma",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,Safety Alert Button Activated,9,14,5,1,0.3676202999832564,0,0.0,68.8,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,14.0,0.0,1.0,,2.0,No Action,9,14,5,1,0.3676202999832564,0,0.0,68.8,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,No Action,9,14,5,1,0.3676202999832564,0,0.0,68.8,8,"staff, insufficient, task",4,"bite, skin, restraint"
,0.0,0.0,0.0,0.0,,,,No Action,9,14,5,1,0.3676202999832564,0,0.0,68.8,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,Physical Restraints utilized; Seclusion of Patient,9,14,5,1,0.3676202999832564,0,0.0,68.8,8,"staff, insufficient, task",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,No Action,9,14,5,1,0.3676202999832564,0,0.0,68.8,17,"compliance, adherence, lack",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Physical Restraints utilized,9,15,6,1,0.4012858391278197,0,0.0,66.95,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Reported to department leader,9,16,0,0,0.4349513782806379,0,0.0,66.5,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,Chemical Restraint/Medication administered; De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Physical Restraints utilized; Reported to department leader,9,16,0,0,0.4349513782806379,0,0.0,66.5,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Chemical Restraint/Medication administered; De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Reported to department leader,9,16,0,0,0.4349513782806379,0,0.0,66.5,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Law Enforcement involved/notified; EAP - Offered/Employee Assistance Program Information Provided; Formal complaint filed with law enforcement,9,16,0,0,0.4349513782806379,0,0.0,66.5,16,"agitate, cognitive, impairment",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,9,16,0,0,0.4349513782806379,0,0.0,66.5,17,"compliance, adherence, lack",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,1.0,,2.0,No Action; EAP - Offered/Employee Assistance Program Information Provided,9,16,0,0,0.4349513782806379,0,0.0,66.5,7,"agitated, misconduct, willful",2,"grab, hair, scratch"
,0.0,0.0,4.0,0.0,3.0,,3.0,Physical Restraints utilized,9,17,1,0,0.4686169174191133,0,0.0,68.44999999999999,1,"alter, mental, status",4,"bite, skin, restraint"
,4.0,1.0,0.0,0.0,1.0,,2.0,EAP - Offered/Employee Assistance Program Information Provided; Reported to department leader,9,17,1,0,0.4686169174191133,0,0.0,68.44999999999999,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,Physical Restraints utilized,9,18,2,0,0.5022824565704317,0,0.0,65.85,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques; Emergency Call/Code; Reported to department leader,9,18,2,0,0.5022824565704317,0,0.0,65.85,9,"compliance, adherence, patient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,EAP - Offered/Employee Assistance Program Information Provided,9,18,2,0,0.5022824565704317,0,0.0,65.85,18,"placement, pnmi, residential",8,"object, throw, break"
,0.0,0.0,4.0,0.0,,,,EAP - Offered/Employee Assistance Program Information Provided,9,18,2,0,0.5022824565704317,0,0.0,65.85,18,"placement, pnmi, residential",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Seclusion of Patient,9,18,2,0,0.5022824565704317,0,0.0,65.85,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,,3.0,EAP - Offered/Employee Assistance Program Information Provided,9,18,2,0,0.5022824565704317,0,0.0,65.85,18,"placement, pnmi, residential",10,Other (<2.5%)
,0.0,0.0,1.0,0.0,3.0,,3.0,Reported to department leader; Seclusion of Patient,9,19,3,0,0.5359479957094284,0,0.5,68.05,11,"psychiatric, guardian, abandon",2,"grab, hair, scratch"
,0.0,0.0,4.0,0.0,3.0,,3.0,No Action,9,20,4,0,0.569613534868417,0,8.5,63.05,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,Physical Restraints utilized; Seclusion of Patient,9,22,6,1,0.6369446131512678,0,6.1,60.0,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,14.0,0.0,3.0,,3.0,Referred to Employee Health,9,23,0,0,0.6706101523072852,0,0.8,59.1,15,"altered, adherence, compliance",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques,9,24,1,0,0.7042756914516677,0,0.7,58.05,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,Emergency Call/Code; Physical Restraints utilized; Safety Alert Button Activated,9,24,1,0,0.7042756914516677,0,0.7,58.05,8,"staff, insufficient, task",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,1.0,,2.0,De-escalation techniques; Emergency Call/Code,9,24,1,0,0.7042756914516677,0,0.7,58.05,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Safety Alert Button Activated; EAP - Offered/Employee Assistance Program Information Provided,9,24,1,0,0.7042756914516677,0,0.7,58.05,18,"placement, pnmi, residential",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Patient Behavior Safety Flag/Care Plan initiated; Seclusion of Patient; EAP - Offered/Employee Assistance Program Information Provided,9,24,1,0,0.7042756914516677,0,0.7,58.05,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Referred to Employee Health; Treatment Provided,9,25,2,0,0.7379412305932277,0,0.5,60.6,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques; Seclusion of Patient,9,25,2,0,0.7379412305932277,0,0.5,60.6,0,"action, resident, patient",8,"object, throw, break"
,1.0,1.0,1.0,0.0,,,,Formal complaint filed with law enforcement,9,27,4,0,0.8052723088867231,0,0.7,67.2,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Law Enforcement involved/notified; Physical Restraints utilized; Reported to department leader; Seclusion of Patient,9,28,5,1,0.8389378480398938,0,0.0,62.4,0,"action, resident, patient",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,3.0,,3.0,Admitted to Hospital; Formal complaint filed with law enforcement; Law Enforcement involved/notified,9,28,5,1,0.8389378480398938,0,0.0,62.4,3,"adherence, compliance, lack",6,"verbal, assault, harassment"
,0.0,0.0,4.0,0.0,,,,Unknown,9,29,6,1,0.8726033871782685,0,0.2,59.85,8,"staff, insufficient, task",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,Safety Alert Button Activated,10,1,1,0,0.9399344654720512,1,1.6,59.7,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Physical Restraints utilized; Safety Alert Button Activated,10,1,1,0,0.9399344654720512,1,1.6,59.7,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,14.0,0.0,,,,Physical Restraints utilized,10,1,1,0,0.9399344654720512,1,1.6,59.7,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; Reported to department leader; EAP - Offered/Employee Assistance Program Information Provided,10,1,1,0,0.9399344654720512,1,1.6,59.7,15,"altered, adherence, compliance",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,EAP - Offered/Employee Assistance Program Information Provided,10,2,2,0,0.9736000046223482,1,0.0,58.45,16,"agitate, cognitive, impairment",7,"scratch, pull, grab"
,0.0,1.0,1.0,0.0,,,,No Action,10,2,2,0,0.9736000046223482,1,0.0,58.45,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Safety Alert Button Activated; Seclusion of Patient,10,3,3,0,0.0072546606684595,0,0.0,59.75,9,"compliance, adherence, patient",4,"bite, skin, restraint"
,2.0,0.0,14.0,0.0,,,,EAP Offered; Reinstruction of Staff,10,4,4,0,0.0408697719653009,0,0.0,62.25,10,"altered, confused, disorient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques,10,4,4,0,0.0408697719653009,0,0.0,62.25,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,10,4,4,0,0.0408697719653009,0,0.0,62.25,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Chemical Restraint/Medication administered; De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Physical Restraints utilized,10,4,4,0,0.0408697719653009,0,0.0,62.25,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,1.0,,2.0,Physical Restraints utilized; Seclusion of Patient,10,5,5,1,0.0744848832552899,0,0.1,62.45,8,"staff, insufficient, task",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Referred to Employee Health,10,5,5,1,0.0744848832552899,0,0.1,62.45,0,"action, resident, patient",10,Other (<2.5%)
,2.0,0.0,0.0,0.0,,,,No Action,10,5,5,1,0.0744848832552899,0,0.1,62.45,9,"compliance, adherence, patient",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,No Action,10,5,5,1,0.0744848832552899,0,0.1,62.45,9,"compliance, adherence, patient",0,"patient, staff, security"
,1.0,0.0,4.0,0.0,,,,No Action,10,7,0,0,0.1417151058476757,0,11.8,56.35,-1,Outliers,8,"object, throw, break"
,0.0,0.0,0.0,0.0,,,,De-escalation techniques; Seclusion of Patient,10,8,1,0,0.1753302171340933,0,0.0,56.0,0,"action, resident, patient",7,"scratch, pull, grab"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques; Seclusion of Patient,10,8,1,0,0.1753302171340933,0,0.0,56.0,-1,Outliers,0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,EAP - Offered/Employee Assistance Program Information Provided; Reported to department leader,10,8,1,0,0.1753302171340933,0,0.0,56.0,1,"alter, mental, status",0,"patient, staff, security"
,0.0,1.0,9.0,0.0,,,,Patient Behavior Safety Flag/Care Plan initiated,10,9,2,0,0.2089453284398689,0,0.5,53.150000000000006,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; Patient Behavior Safety Flag/Care Plan initiated; Physical Restraints utilized; Treatment Provided; EAP - Offered/Employee Assistance Program Information Provided,10,10,3,0,0.2425604397349192,0,0.1,50.75,15,"altered, adherence, compliance",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,EAP Offered; No Action,10,10,3,0,0.2425604397349192,0,0.1,50.75,0,"action, resident, patient",0,"patient, staff, security"
,0.0,1.0,1.0,0.0,,,,Other; Unknown,10,10,3,0,0.2425604397349192,0,0.1,50.75,12,"understand, factor, trauma",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Reported to department leader; Safety Alert Button Activated; EAP - Offered/Employee Assistance Program Information Provided,10,12,5,1,0.3097906623187745,0,0.0,57.9,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Physical Restraints utilized; Reported to department leader; Safety Alert Button Activated,10,12,5,1,0.3097906623187745,0,0.0,57.9,8,"staff, insufficient, task",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Admitted to Hospital; Physical Restraints utilized,10,13,6,1,0.3434057736191605,0,9.0,45.85,0,"action, resident, patient",7,"scratch, pull, grab"
,0.0,0.0,4.0,0.0,3.0,,3.0,Emergency Call/Code,10,13,6,1,0.3434057736191605,0,9.0,45.85,0,"action, resident, patient",4,"bite, skin, restraint"
,2.0,0.0,0.0,0.0,,,,No Action,10,13,6,1,0.3434057736191605,0,9.0,45.85,3,"adherence, compliance, lack",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,No Action,10,13,6,1,0.3434057736191605,0,9.0,45.85,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Unknown,10,14,0,0,0.377020884917826,0,1.0,49.2,7,"agitated, misconduct, willful",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Treatment Provided,10,14,0,0,0.377020884917826,0,1.0,49.2,3,"adherence, compliance, lack",2,"grab, hair, scratch"
,0.0,0.0,0.0,0.0,,,,No Action; EAP - Offered/Employee Assistance Program Information Provided,10,14,0,0,0.377020884917826,0,1.0,49.2,1,"alter, mental, status",7,"scratch, pull, grab"
,,0.0,0.0,0.0,,,,No Action,10,15,1,0,0.4106359962035534,0,0.0,47.35,12,"understand, factor, trauma",0,"patient, staff, security"
,0.0,1.0,0.0,0.0,,,,De-escalation techniques; Patient Behavior Safety Flag/Care Plan initiated,10,15,1,0,0.4106359962035534,0,0.0,47.35,3,"adherence, compliance, lack",0,"patient, staff, security"
,2.0,0.0,14.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Physical Restraints utilized; Reported to department leader; Treatment Provided,10,15,1,0,0.4106359962035534,0,0.0,47.35,-1,Outliers,0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,0.0,,Other,10,15,1,0,0.4106359962035534,0,0.0,47.35,16,"agitate, cognitive, impairment",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Safety Alert Button Activated; EAP - Offered/Employee Assistance Program Information Provided,10,15,1,0,0.4106359962035534,0,0.0,47.35,1,"alter, mental, status",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,Other,10,16,2,0,0.4442511075091942,0,0.0,47.75,0,"action, resident, patient",0,"patient, staff, security"
,0.0,1.0,0.0,0.0,,,,Reported to department leader,10,16,2,0,0.4442511075091942,0,0.0,47.75,13,"communication, cooperation, family",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Seclusion of Patient; EAP - Offered/Employee Assistance Program Information Provided,10,17,3,0,0.4778662188045258,0,0.0,45.5,0,"action, resident, patient",4,"bite, skin, restraint"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; Reported to department leader; EAP - Offered/Employee Assistance Program Information Provided,10,17,3,0,0.4778662188045258,0,0.0,45.5,0,"action, resident, patient",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,No Action,10,18,4,0,0.511481330088896,0,0.0,50.85,10,"altered, confused, disorient",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,Other,10,18,4,0,0.511481330088896,0,0.0,50.85,16,"agitate, cognitive, impairment",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,,3.0,EAP - Offered/Employee Assistance Program Information Provided; Formal complaint filed with law enforcement; Law Enforcement involved/notified; Physical Restraints utilized; Reported to department leader; Treatment Provided,10,18,4,0,0.511481330088896,0,0.0,50.85,9,"compliance, adherence, patient",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,No Action,10,19,5,1,0.5450964413938243,0,0.0,53.5,3,"adherence, compliance, lack",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,Other,10,20,6,1,0.5787115526846988,0,0.0,57.5,7,"agitated, misconduct, willful",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,1.0,,2.0,De-escalation techniques,10,20,6,1,0.5787115526846988,0,0.0,57.5,17,"compliance, adherence, lack",2,"grab, hair, scratch"
,0.0,0.0,0.0,0.0,,,,EAP Offered; Other; Treatment Provided,10,21,0,0,0.6123266639779122,0,0.0,64.0,10,"altered, confused, disorient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,,3.0,De-escalation techniques; Law Enforcement involved/notified; Reported to department leader,10,21,0,0,0.6123266639779122,0,0.0,64.0,0,"action, resident, patient",10,Other (<2.5%)
,0.0,0.0,0.0,0.0,1.0,,2.0,Other,10,21,0,0,0.6123266639779122,0,0.0,64.0,15,"altered, adherence, compliance",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,,3.0,Chemical Restraint/Medication administered; De-escalation techniques; Emergency Call/Code; Patient Behavior Safety Flag/Care Plan initiated; Physical Restraints utilized; Reported to department leader; EAP - Offered/Employee Assistance Program Information Provided,10,21,0,0,0.6123266639779122,0,0.0,64.0,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Chemical Restraint/Medication administered; De-escalation techniques; Safety Alert Button Activated; EAP - Offered/Employee Assistance Program Information Provided,10,21,0,0,0.6123266639779122,0,0.0,64.0,17,"compliance, adherence, lack",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,0.0,,Other,10,22,1,0,0.6459417752760802,0,0.0,60.75,7,"agitated, misconduct, willful",0,"patient, staff, security"
,0.0,1.0,1.0,0.0,,,,De-escalation techniques,10,22,1,0,0.6459417752760802,0,0.0,60.75,17,"compliance, adherence, lack",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Apology Made; EAP - Offered/Employee Assistance Program Information Provided,10,23,2,0,0.679556886575837,0,0.0,63.5,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Reported to department leader,10,24,3,0,0.7131719978719818,0,0.0,60.55,18,"placement, pnmi, residential",2,"grab, hair, scratch"
,2.0,0.0,0.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,10,24,3,0,0.7131719978719818,0,0.0,60.55,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques; Physical Restraints utilized,10,24,3,0,0.7131719978719818,0,0.0,60.55,0,"action, resident, patient",4,"bite, skin, restraint"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques,10,24,3,0,0.7131719978719818,0,0.0,60.55,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,10,25,4,0,0.7467871091616246,0,0.0,50.650000000000006,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,,3.0,Law Enforcement involved/notified; EAP - Offered/Employee Assistance Program Information Provided; Formal complaint filed with law enforcement,10,25,4,0,0.7467871091616246,0,0.0,50.650000000000006,-1,Outliers,0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,No Action,10,26,5,1,0.7804022204644658,0,0.0,53.55,15,"altered, adherence, compliance",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,No Action,10,26,5,1,0.7804022204644658,0,0.0,53.55,15,"altered, adherence, compliance",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Home Rest,10,26,5,1,0.7804022204644658,0,0.0,53.55,1,"alter, mental, status",0,"patient, staff, security"
,0.0,1.0,0.0,0.0,,,,Law Enforcement involved/notified,10,27,6,1,0.8140173317608375,0,0.0,45.65,0,"action, resident, patient",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,0.0,,Unknown,10,28,0,0,0.847632443056394,0,0.0,42.9,16,"agitate, cognitive, impairment",8,"object, throw, break"
,0.0,0.0,1.0,0.0,,,,Apology Made,10,28,0,0,0.847632443056394,0,0.0,42.9,16,"agitate, cognitive, impairment",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,1.0,,2.0,De-escalation techniques,10,28,0,0,0.847632443056394,0,0.0,42.9,11,"psychiatric, guardian, abandon",0,"patient, staff, security"
,3.0,1.0,0.0,0.0,,,,De-escalation techniques,10,28,0,0,0.847632443056394,0,0.0,42.9,17,"compliance, adherence, lack",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,No Action,10,29,1,0,0.881247554341489,0,0.0,45.6,12,"understand, factor, trauma",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques,10,30,2,0,0.9148626656478632,1,3.0,58.0,1,"alter, mental, status",2,"grab, hair, scratch"
,0.0,0.0,0.0,0.0,1.0,,2.0,Chemical Restraint/Medication administered; De-escalation techniques; Safety Alert Button Activated; Reported to department leader,10,30,2,0,0.9148626656478632,1,3.0,58.0,10,"altered, confused, disorient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,1.0,,2.0,Safety Alert Button Activated,10,31,3,0,0.9484777769441892,1,0.0,66.6,-1,Outliers,0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Other,10,31,3,0,0.9484777769441892,1,0.0,66.6,10,"altered, confused, disorient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Other,10,31,3,0,0.9484777769441892,1,0.0,66.6,10,"altered, confused, disorient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,1.0,,2.0,De-escalation techniques,10,31,3,0,0.9484777769441892,1,0.0,66.6,1,"alter, mental, status",-1,Other (<2.5%)
,1.0,0.0,1.0,0.0,,,,De-escalation techniques; Safety Alert Button Activated,11,20,2,0,0.6211221665609815,0,0.0,44.9,1,"alter, mental, status",0,"patient, staff, security"
,2.0,0.0,15.0,0.0,,,,Law Enforcement involved/notified; No Action,11,19,1,0,0.587488527176101,0,0.0,49.45,0,"action, resident, patient",0,"patient, staff, security"
