date,aggressor,response,role,violence type,location,general location,severity,emotion,care,factor,description
12/12/2024,,Physical Restraints utilized,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,patient lack compliance adherence,bite durning restraint bit patient break skin
12/11/2024,,Physical Restraints utilized,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,patient lack understand,bite get bite patient escort seclusion
12/4/2024,,Physical Restraints utilized; Reported to department leader; Seclusion of Patient,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident,bite grab pinching scratch hair pull pt dig fingernail writer wrist draw blood require cleansing multiple bandaid supine restraint patient bite wrist
12/21/2024,,De-escalation techniques; Physical Restraints utilized,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident,patient able leg loose wall hold severely assaultive staff patient begin kick hit staff rn kick multiple time abdomen patient strap loose chair rn go assess patient head butt rn arm
12/5/2024,,De-escalation techniques,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident patient lack compliance adherence,kicking hit beating patient agitate staff begin throw book staff member rn intervene ask patient stop redirect room try talk patient step forward slap rn
12/12/2024,,De-escalation techniques; Physical Restraints utilized,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident,choke patient escalate able unit patient begin shove elbow staff patient begin choke staff forearm forcefully
12/3/2024,,No Action,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident,kicking hit beating punch eye socket pt
12/1/2024,,Emergency Call/Code; Physical Restraints utilized; Seclusion of Patient,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,3.0,,3.0,patient lack compliance adherence,bite grab pinching scratch hair pull rn go secure leg strain right neck acromion process try away patient bite shoulder client break free staff secure arm
12/5/2024,,Physical Restraints utilized; Reported to department leader,Technologist/Technician,Physical Violence,Behavioral Health Unit,Clinical Unit,1.0,,2.0,action patient resident,grab pinching scratch hair pull escort patient group room bedroom patient scratch staff low right arm leave dig mark
12/10/2024,,No Action; Seclusion of Patient,Nurse,Physical Violence,ED/ER,Clinical Unit,1.0,,2.0,action patient resident,kicking hit beating patient escort help open door west hall patient swing body kick make contact heel left chest area initially breath able recover bruise time
12/25/2024,,De-escalation techniques; Seclusion of Patient,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident staff insufficient staff,bite patient bit staff right upper arm rn leave seclusion room give psychiatric emergency medication
12/7/2024,,De-escalation techniques; Physical Restraints utilized; Safety Alert Button Activated; Seclusion of Patient,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,interference patient resident,bite ee incur bite right hand left hand scratch patient
12/31/2024,,Physical Restraints utilized,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,1.0,3.0,action patient resident,enter patient room conduct restraint punch nose patient
12/5/2024,,No Action,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident staff insufficient staff,kicking hit beating throw object break object pt slap face proceed throw hard cover book face hit face
12/26/2024,,De-escalation techniques; Physical Restraints utilized; Treatment Provided,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,patient lack compliance adherence,patient escalate assault staff rn go attempt de escalate patient punch rn face
12/25/2024,,De-escalation techniques,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident,kicking hit beating support code chair restraint attempt ahold leg get kick fall backwards possibly hit head wall floor throw kick blood chin clean feel bit dizzy headache continue monitor seek medical attention warrant reach manager point plan ice rest
12/19/2024,,Physical Restraints utilized; Reported to department leader; Safety Alert Button Activated; Treatment Provided,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident patient lack compliance adherence,kicking hit beating patient posture staff member kick employee employee state twist body block stomach getting kick recent surgery patient catch left stomach hip area
12/4/2024,,Physical Restraints utilized; Reported to department leader,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,3.0,,3.0,action patient resident patient lack compliance adherence,kicking hit beating patient katahdin south escort seclusion room escort attempt anteroom door open patient greatly struggle restraint include kick staff attempt open anteroom door patient kick groin cause significant pain
12/24/2024,,Safety Alert Button Activated; Treatment Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident,kicking hit beating psychiatric technician assault male patient escalate provocation chase punch multiple time head
12/13/2024,,Referred to Employee Health,Nurse,Physical Violence,Behavioral Health Unit,Clinical Unit,3.0,,3.0,action patient resident patient lack compliance adherence,grab pinching scratch hair pull kicking hit beating pt punch writer eye scratch writer nose draw blood bring pt seclusion room blanket wrapping pt writer time write see spot light dizzy
12/11/2024,,Physical Restraints utilized,Technologist/Technician,Sexual Violence,BC,Clinical Unit,,,,patient lack compliance adherence patient lack understand,patient walk outside room walk grab vaginal area
12/29/2024,,Chemical Restraint/Medication administered; De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Emergency Call/Code; Reported to department leader; Safety Alert Button Activated; Treatment Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident altered mental status patient lack compliance adherence patient lack understand,kicking hit beating push shoving rn enter patient room medication administration patient doze recliner wife rn gentle wake patient call gently rub shoulder respond call patient awoke acknowledge rn rn informed patient medication patient start chair rn tell patient bring medication patient acknowledge statement continue try rn ask patient need use restroom patient reply rn encouraged patient verbalize need assist patient push chair unsteady foot rn offer arm help steady patient patient verbalize fucking face time rn request cna charge nurse rn tell patient sit chair bed patient push forward unsteadily away bathroom chair patient state face move closet rn continue provide support patient effort prevent patient fall rn continue attempt verbally redirect patient bed chair patient wife try verbally redirect patient bed patient increasingly agitated pull open closet door state open fucking door patient start pull hook closet rn attempt block patient climb closet arm time patient attempt hit rn rn able block attempt hit patient state fuck away patient throw shoe rn successfully kick right shin patient begin punch closet verbally redirect patient strike rn stomach fist tell physically hit staff patient successfully strike rn chest elbow charge nurse enter room strongline alert activate security enter room physically assist patient bed non compliant verbal direction restraint physical restraint initation charge nurse page provider order physical restraint m olanzapine olanzapine administer physical restraint discontinue patient continue verbal aggression repeatedly tell staff fuck house patient redirect reorient location time situation patient continue try bed extremely agitated patient sleepy easily redirectable state house multiple time drift sleep patient calm follow direct agreeable vital sign obtain rn leave room counsel patient wife cry visibly upset nurse station patient wife educate delirium provide emotional support wife request room patient calm patient appear comfortable rest eye close unlabore breathing patient remain calm comfortable compliant
12/11/2024,,Other,Nurse,Threat,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident,rn place piv pt right leave heart catheterization attempt right piv vein roll second attempt piv valve unable advance catheter tell pt left revisit right able piv left arm issue attempt go right pt state well time hurt speak say hurt pt say promise reply understand felony pt state help accidental rn leave room male rn come iv pt word hat eye report charge rn
12/17/2024,,Reported to department leader,Nursing Assistant,Physical Violence,ED/ER,Clinical Unit,,,,alter mental status,patient dementia come fall try help nurse put iv get aggressive state try kill confused mental health state
12/6/2024,,No Action,Other,Verbal Abuse,ED/ER,Clinical Unit,,,,action patient resident,go endo bring patient room patient rude start go room date birth wait nurse come unhook machine start try unhook tell good wait nurse right patient get mad say transport explain try ready room nurse come nurse unhook start room get elevator get house keep cart try watch elevator hit corner stretcher wall make patient upset have new reply say kind hard getting elevator floor outside room cna outside ask cna tell patient get upset wait couple minute take start yell cna say bed tell understand want bed need patient upset say tell feel point cna take tell good walk away
12/14/2024,,EAP Offered; Other,Physician/APP,Physical Violence,ED/ER,Clinical Unit,,,,action patient resident confused disorient,dr enter room patient appear rest asleep dr touch shoulder attempt attention startle patient quickly wake yell go to kill proceed attempt hit provider dr able step hand prevent receive strike patient arm end hit hand notify security indicate previously aware enter rl behalf dr discuss eap charge option available decline round charge nurse assess new behavior patient charge nurse patient apologetic take surprise dr opt primary provider patient formal hand occur tomorrow morning
12/31/2024,,Safety Alert Button Activated,Nursing Assistant,Verbal Abuse,Med/Surg/Inpatient,Clinical Unit,,,,alter mental status,patient grant try elope leave unit try redirect unit reach elevator stay notify unit head elevator door open push open doorway proceed elevator press strong line alert button elevator door close leave floor door open accompany patient way ccu get entrance ccu heart security alert hit strong line button security take point walk unit aware situation
12/30/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Treatment Provided,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident altered mental status,cna hit abdomen patient walker staff send ed assessment evaluation
12/12/2024,,De-escalation techniques,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident altered mental status,go patient room help nurse hold patient patient try kick bite fellow coworker grip wrist arm hold get release talk coworker able leave room leave patient get combative start call name start grab try bite dodge try safe bed pick leg kick stomach
12/15/2024,,De-escalation techniques; Treatment Provided,Nursing Assistant,Physical Violence,ED/ER,Clinical Unit,,,,action patient resident altered mental status,employee sit room patient confused ask state hospital keep want die throw leg rail walk employee go redirect patient try kick employee miss scratch employee right wrist blee employee redirect patient patient scream employee combative shift physically hold give medication help confusion impulsiveness charge nurse come give employee break report assault employee clean wrist soap water assault report security lost time work deny need medical treatment
12/20/2024,,De-escalation techniques; Reported to department leader,Nursing Assistant,Physical Violence,ED/ER,Clinical Unit,1.0,,2.0,alter mental status patient lack compliance adherence patient lack understand,pt assault staff try clean pt pt incontinent bowel pt physically aggressive staff pt start yell hit kicking scratch staff call assistance staff member take staff pt staff clean stool pt change sheet chuck staff continue try talk calm pt care charge clean scratch tech apply bacitracin open area right forearm cover
12/20/2024,,De-escalation techniques; Reported to department leader,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,1.0,,2.0,alter mental status patient lack compliance adherence patient lack understand,assault pt staff pt incontinent large stool try clean pt pt start hit kicking yell scratch employee take people clean pt put clean sheet stool leg bedding scratch need clean bacitracin apply tech open area
12/31/2024,,De-escalation techniques; Treatment Provided,Patient,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,alter mental status,kicking hit beating push shoving pt get bed leave pea get pt assist standing remind bed pt stick pea stomach twice pt sit headbutt pea
12/7/2024,,Law Enforcement involved/notified; Seclusion of Patient; Treatment Provided,Mental Health,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,patient lack compliance adherence influence,spit intake sally port esa patient uncooperative security check process attempt bring patient bathroom change different pant begin take middle room staff leave naked waist try hand pant hold cover point turn look spit directly left eye
12/6/2024,,Reported to department leader,Mental Health,Physical Violence,Common Areas,Administrative/Shared,3.0,,3.0,interference,take break level parking garage man patient get see nl hospital walk harass walk smoking spot break call name harass worker tell go lose job smoking issue health spray face type liquid substance feel smell decent stick ed swell irritation impact work ethic home blurred vison
12/10/2024,,De-escalation techniques; Emergency Call/Code; Physical Restraints utilized; Reported to department leader; Safety Alert Button Activated,Nursing Assistant,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,alter mental status,walk pt room perform bed bath rn husson partnership student present room try assist pt bed chair pt combative try bite hit grab staff stand walker able bed primary rn tell go risperidone help husson nursing student try bed rn return physical restraint initiate pt kick head scratch arm nail make bleed try bite call strong line security come staff intervene step attend wound
12/13/2024,,Formal complaint filed with law enforcement,,Threat,ED/ER,Clinical Unit,,,,action patient resident action unknown agitated loss temper,pt call state emergency room couple week ago call lab work result tell pt emergency room couple week ago medical record pt happy response pt start say not fucking time shit m work time need fucking lab result pcp say pt nurse extremly busy today guy go cut mind conversation state need fucking result fucking fuck illegal pt talk try tel transfer medical recort pt hear yell say lab result m go fucking come shoot place go ahead say pt um let talk way wanna talk respect talk pt cuse say hang phone
12/5/2024,,De-escalation techniques; Reported to department leader,Admin/Management,Verbal Abuse,Care Management,Support Service,1.0,,2.0,communication failure patient lack family cooperation,harassment family member agreement discharge process include nomnc serve family hostile verbally digitally aggressive
12/4/2024,,Reported to department leader,Admin/Management,Verbal Abuse,Care Management,Support Service,1.0,,2.0,patient lack family cooperation,posturing family upset patient decline result recommendation move moon light bay safety concern social worker call family offer room change moon light bay unit increase confusion wonder behavior particular bathroom resident room family tour set social worker moonlight bay unit room family moon light bay nurse family increasingly hostile family member state know recommend room change right fall send group text social worker try explain moon light bay small unit specialize dementia care different culture unit family member argumentative hostile ask unit go stop spill hot coffee nurse social worker try explain difference unit social worker excuse self brief moment ask staff member don time don enter room family continue argumentative hostile demeanor suggest team bring increase confusion wonder room don mention idt week prior conversation increase confusion wonder concern don exit room state meeting hostile inappropriate family behavior nurse social worker attempt answer additional question give family time think say social worker excuse self unit social worker later see family long term care family member apologize hostile time social worker explain look good interest patient recommendation
12/17/2024,,Reported to department leader,Other,Physical Violence,ED/ER,Clinical Unit,,,,action patient resident altered mental status homelessness lack housing influence,approximately ed tech ask handle situation patient ed state draw patient blood patient reach grab buttock notify security speak patient behavior inappropriate consider physical assault
12/17/2024,,Reinstruction of Visitor/Other,,Alleged Abuse,ED/ER,Clinical Unit,1.0,,2.0,action patient resident substance abuse intoxication,approximately ed tech ask handle situation patient ed state draw patient blood patient reach grab buttock notify security speak patient behavior inappropriate consider physical assault
12/14/2024,,Chemical Restraint/Medication administered; De-escalation techniques,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident,attempt enter room psych patient administer medication patient uncooperative prior enter room security call help calm patient threaten hit staff enter room patient lept door slam shut security guard doorway patient result crush security guard door frame
12/16/2024,,Other,,Alleged Abuse,ED/ER,Clinical Unit,,,,action patient resident loss temper,date approximately hour assist patient observation room pt demeanor start escalate aggression attempt slam room door security officer officer jacob block door slam pt attempt slam door officer stop door slam officer place pt moab hold bed approximately hour hour activate strongline badge assistance staff member security officer arrive officer assist officer place pt bed pt nurse advise release pt moab hold place seclusion approximately hour pt release moab hold hour contact medcom handheld radio inform strongline incident resolve information action take
12/8/2024,,De-escalation techniques,Nurse,Verbal Abuse,ED/ER,Clinical Unit,1.0,,2.0,communication failure patient lack understand,verbally abusive loud pressured voice wave arm nurse nurse try pt ambulate surgery order md nurse need colostomy teaching pt pt dismissive conversation nurse tell nurse set pull sock way say offend ask buttock nursing assessment rn explain involve assessment say get mad try nurse butt min later rn give me look computer tell sit say mad rn look buttock offer see say ask walk time mad say m ready raise voice nurse conversation include info hand motion nurse wave direction door dr britton aware pt refuse walk refuse allow rn teach colostomy rn concerned loud harsh tone confrontational manner speak nurse rn continue care pt nurse shift stop ask ambulate try close pt concern aggressive physical way pt allow med iv med s give refuse colostomy teaching decide nursing supervisor jillian champion care pt day laura jewel rn help gather appropriate supply teaching material pt facilitate disharge today
12/21/2024,,Installation of Guard/Safety Device,,Alleged Abuse,ED/ER,Clinical Unit,1.0,,2.0,agitate cognitive impairment confused disorient,staff member try help pt bed patient unsteady uncooperative staff try reorient pt pt start stumble agitated start threaten physical harm multiple staff member start physically combative push staff grab squeeze staff member limb swinge arm staff member call security help calm pt help pt bed safely security help pt swing hand shove staff try help bed toilete
12/14/2024,,Reported to department leader,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,alter mental status,stand foot bed patient patient kick foot face slightly hit chin step
12/21/2024,,Other,,Disorderly Conduct,ED/ER,Clinical Unit,,,,action patient resident agitated instruction disregard loss temper mental status capacity patient lack compliance adherence,approximately hour respond multiple strong line alert request security assistance proximal time desk go stair location alert exit staircase notice patient severely escalate walk hallway elevator approach patient request return room patient initially refuse turn room request second time patient walk pace see doctor patient escalate move aggressively doctor doctor appear evasive maneuver keep distance patient initiate moab basic escort hold patient restrict movement escort officer follow closely patient room officer lower patient bed officer restrict movement bed medical staff include limit rn cna cna appear apply point restraint limb officer continue restrict movement bed time rn appear p
12/21/2024,,Other,,Physical Violence,ED/ER,Clinical Unit,,,,agitate instruction disregard patient lack compliance adherence,approximately hour patient begin escalate rn cna time patient attempt leave bed officer restrict movement bed time officer contact officer request backup radio time officer officer assist restrict movement time rn cna apply point restraint limb cna attempt restrain right arm patient hit officer stomach injury sustain time rn appear patient injection time information action take
12/15/2024,,De-escalation techniques; Reported to department leader; Safety Alert Button Activated,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,alter mental status,patient squeeze right wrist scratch left
12/16/2024,,Reported to department leader; Safety Alert Button Activated; Treatment Provided,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,alter mental status,pt get agitated rn try pt medication mouth grab left low arm dig fingernail arm
12/21/2024,,De-escalation techniques,Nurse,Physical Violence,ED/ER,Clinical Unit,,,,alter mental status,pt try leg rail rn try redirect pt kick rn right boob grab rn s right wrist twisted md come assess pt pt try hit md fist move way quick md order ativan mg iv
12/6/2024,,Reported to department leader,,Threat,ED/ER,Clinical Unit,,,,action patient resident organization procedure follow organization unclear ambiguous policy procedure patient lack compliance adherence,pt present svh yesterday behavior escalate point police have call involve explain separate rl place yesterday verbal trespassing order place security central reg member employ day include manager supervisor tell pd come police come escort place write trespassing order cause trouble present emergency room pt present svh today pay bill primary care visit central reg immediately notify security walk building security aware situation circumstance security stop patient ask appointment say pay bill direct registration desk pay bill sit multiple remark threaten facility staff try rile say remark say go security parking lot fun pay bill proceed yell security face security member tell central reg member pd security say felt threaten gentleman leave desk shut window know danger not hear desk gentleman threaten past suppose allow premise emergency room expect security gentleman encounter safety reason gentleman proceed exit building audibly laugh give middle finger hospital way car leave parking lot lay horn entire time pd call time verbal trespassing order multiple central reg member felt threaten gentleman appreciate allow building have security watch encounter member leave early feel extremely anxious upset gentleman
12/5/2024,,No Action,Other,Verbal Abuse,ED/ER,Clinical Unit,,,,agitate,harassment addendum cma aama december est speak dr state prescribe methadone see february dr state pt paraplegic call pt let know dr prescribe methadone start yell say fuck good provider will go to kill somebody fucking mean go to ask stop yell try explain see february time take methadone say morning cause ride cancel tell go to send know tomorrow fuck fuck fucking cunt pt hang call coworker ask reach rep rep suggest contact police welfare check pt threat speak co worker agree call piscataquis county sheriff office speak deputy eric let know pt irate threat kill random people get want give address eric say send somebody welfare check
12/31/2024,,No Action,,Alleged Abuse,Outpatient,Clinical Unit,3.0,,3.0,action patient resident agitated loss temper patient determine,phone place patient patient notify show visit month need see prior refill explain need see prior refill patient state fuck stupid let know language appropriate continue disconnect patient verbalize understanding yes offer different appointment week dnp patient state book let know go book visit week need chose offer pm pm pm patient proceed mess appointment show tell appointment day woman desk tell old people proceed fucking stupid cunt tell disconnect
12/2/2024,,Reported to department leader,Patient,Verbal Abuse,Outpatient,Clinical Unit,,0.0,,action patient resident,harassment patient schedule hospital followup appointment provider patient message send fpim need reschedule have flat tire psr try answer leave message psr call answer psr call speak patient psr check provider schedule available clinic patient escalate yell psr okay need see day psr tell patient cancelation list eye schedule opening patient tell psr appointment shove patient hang patient psr go practice specialist call patient explain expectation treatment staff treat staff poorly tolerate reference time throw medication staff checkin window supervisor schedule patient hospital followup locum manager speak psr situation offer psr state check schedule manager ask offer caribou ff psr state think offer locum yelling patient
12/29/2024,,De-escalation techniques; Reported to department leader,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,3.0,0.0,3.0,action patient resident altered mental status,grab pinching scratch hair pull assist resident bed resident try pull curtain ask resident pull curtain fall resident scratch cna right forearm state go fuck kill cna maintain routine assistance cna get resident dress incident writer cna
1/12/2025,,Reported to department leader,Other,Physical Violence,Behavioral Health Unit,Clinical Unit,,,,patient lack compliance adherence,inappropriate touch patient see touch staff member butt patient redirect
1/14/2025,,Patient Behavior Safety Flag/Care Plan initiated,Technologist/Technician,Verbal Abuse,BC,Clinical Unit,,,,action patient resident altered mental status patient lack understand,patient significant early morning yell male staff member hate speech
1/14/2025,,De-escalation techniques,Nurse,Verbal Abuse,Common Areas,Administrative/Shared,,,,action patient resident communication failure,harassment posture report afternoon outdoor walk ee grab crotch patient update statement employee patient touch patient attempt grab genital employee able distance patient contact
1/4/2025,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Physical Restraints utilized; Reported to department leader; Safety Alert Button Activated; Treatment Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident task inexperienced staff,patient escalate game monopoly staff attempt process patient ok need patient combative punch staff right arm additional staff able step assaulted staff group room staff patient assault staff patient give space see sit table begin self harm monopoly piece point staff ask patient stop safe patient end stand walk second staff patient punch second staff left arm time stop restraint initiate staff adrian
1/15/2025,,De-escalation techniques; Reported to department leader,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,patient lack compliance adherence patient lack understand,patient continue poor boundary day inappropriately touch time day receive redirection staff tell stop listen end day
1/5/2025,,No Action,Technologist/Technician,Physical Violence,BC,Clinical Unit,1.0,,2.0,action patient resident,cart bring unit liter soda bottle pt run grab cart hallway pt grab ahold start run hall stand way allow pt continue get ahold bottle ask pt like bring cart pt grab bottle tug bottle fall hand go fly air bottle hit right temple immediately form hematoma
1/5/2025,,No Action,Technologist/Technician,Physical Violence,Behavioral Health Unit,Clinical Unit,1.0,,2.0,action patient resident,escalation escort patient kick writer right knee
1/15/2025,,No Action,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident agitated willful misconduct,kicking hit beating posturing pt punch psych tech advanced psych tech nurse threaten punch
1/15/2025,,Physical Restraints utilized; Treatment Provided,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident,spit patient spit staff face eye restraint
1/3/2025,,No Action,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident agitated,grab pinching scratch hair pull pt squirt hand sanitizer eye ft away grab utensil leave pt eye pt scratch restraint
1/12/2025,,No Action,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident,help patient settle bed time staff bent reach blanket floor patient bedside patient lay bed time reach slap staff head open hand patient immediately apologize staff keep distance
1/5/2025,,Treatment Provided,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident,patient escort seclusion kick nurse genital
1/8/2025,,Reported to department leader,Technologist/Technician,Physical Violence,BC,Clinical Unit,1.0,,2.0,patient lack compliance adherence,posturing round patient come room ask lower volume start call queer fucking queer scream hallway come main hallway tell stop call lower voice posture go hit instead throw water
1/3/2025,,Unknown,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,patient,grab pinching scratch hair pull restraint patient brine patient wrap patient get loose start attack scratch neck
1/4/2025,,No Action,Patient,Physical Violence,Med/Surg/Inpatient,Clinical Unit,1.0,,2.0,patient lack understand,kicking hit beating kick twice patient walk seclusion
1/8/2025,,Reported to department leader,Technologist/Technician,Physical Violence,BC,Clinical Unit,1.0,,2.0,lack inadequate training staff proficiency issue task inexperience staff task training issue,kicking hit beating patient punch tech repeatedly face right
1/2/2025,,Seclusion of Patient,Technologist/Technician,Physical Violence,BC,Clinical Unit,1.0,,2.0,action patient resident organization unclear ambiguous policy procedure patient lack compliance adherence staff use float staff team communication problem,kicking hit beating escort hold patient kick kick staff left shin area multiple time staff ask replace moment later
1/12/2025,,Reported to department leader; Treatment Provided,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident,bite employee bite restraint wear glove bite go glove break skin patient previously bite tongue blood mouth time area clean betadine flush water employee send ed follow policy
1/13/2025,,Home Rest; Seclusion of Patient,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident,kicking hit beating patient escalate throw milk staff get peer personal space try bedroom agree seclusion soon get bedroom charge hit hit head right head time hit chest multiple time kick time way seclusion
1/21/2025,,Chemical Restraint/Medication administered; De-escalation techniques; Law Enforcement involved/notified; Physical Restraints utilized; Treatment Provided,Nurse,Threat,ED/ER,Clinical Unit,,,,action patient resident altered mental status organization presence boarder patient different service patient lack compliance adherence psychiatric bed unavailable self injurious behavior staff inadequate system cover patient care staff insufficient staff inpatient bed unavailable organization inadequate bed availability patient lack understanding staff scheduling issue,involuntary hold blue paper patient begin experience sudden delusion active psychosis visual hallucination require medical attention management provider call assessment verify pt hypoxic hypoglycemic medication action order m po medication order obtain pt extremely hostile refuse cooperate staff member present department additional sitter security officer present hospital staffing issue pt threaten violence staff elopement aoc notify request police presence give high likelihood escalation follow medication administration provider agree give staffing shortage high likelihood violence refusal consent support need maintain safe environment patient staff greenville police notify response time roughly minute m injection perform sufficient risk management strategy implement pt attempt strike staff bite staff medication administration pt tolerate medication administration poorly
1/16/2025,,Reported to department leader,Other,Physical Violence,ED/ER,Clinical Unit,,,,action patient resident,patient punch staff member cna multiple time presence cna statement multiple time prior entrance patient room cna statement patient upset put tab brief kick nonskid slipper presence intentional noncompliance go ambulate bed bathroom punch cna attempt punch nurse nurse redirect patient assure violence abuse tolerate unable reason patient behavior continue patient safely transfer bed throw pillow floor allow cna cover blanket bed alarm safety light reach
1/28/2025,,De-escalation techniques; Reported to department leader,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident patient lack compliance adherence,patient punch staff member cna multiple time presence cna statement multiple time prior entrance patient room cna statement patient upset put tab brief nurse redirect patient assure violence abuse tolerate call security unable reason patient behavior continue pt verbalize understand purposefully put hand abuse pt state shit pt remind occur frequently type behavior appreciate tolerate patient safely transfer bed throw blanket uncover bed alarm safety light reach cna state patient hit hand toilet paper holder swinge think violence tolerate facility
1/23/2025,,De-escalation techniques; Reported to department leader,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident,kicking hit beating patient upset nurse administer apple juice medication explain pt blood glucose high reason receive apple juice high carbohydrate yell suck throw color book floor nurse try redirect educate elevated blood sugar yell shit bitch kick bedside table away spill water throw remainder cup water chair pick color book place reach remove crayon table water table patient state go damn crayon fucking crayon pt attempt assist instruct sit fall water floor tell crayon move reach time mess clean patient yelling go damn crayon fucking crayon continue yell curse staff throw item room nursing supervisor intervene patient day room time occurrence patient caution possible harm come patient aggressive behavior
1/7/2025,,No Action,Nurse,Verbal Abuse,ED/ER,Clinical Unit,,,,patient lack compliance adherence,harassment pt verbally abusive nursing staff walk hallway yell fuck flip nursing staff pt loud scare elderly woman patient door pt ring bell nonstop need meet nurse leave room patient ask wheel hall night disturb patient response
1/21/2025,,De-escalation techniques,Other,Physical Violence,ED/ER,Clinical Unit,,,,action patient resident,pt physically assault cna cna attempt provide incontinence care change patient brief cna instruct nurse apply pullup peri pad inside d t patient upset staff wear tab brief secondary increase incontinence pt allow particular arrangement night increasingly upset evening nurse hear cursing cna close doorway hallway entrance patient room patient actively hit cna kick cna complete incontinence care nurse supervision pt pull brief force watch come loose wrist land bathroom floor continue resistant care kick slipper tear brief assist bed extend middle finger say bitch nurse allow cool period attempt redirect negative behavior pt calm later call toilet behavior approximately patient begin yell owe watch continue yell curse staff throw item room
1/21/2025,,Chemical Restraint/Medication administered; De-escalation techniques; Safety Alert Button Activated,Nurse,Physical Violence,ED/ER,Clinical Unit,,,,action patient resident altered mental status long term care bed unavailable,pt dementia baseline sleep get increasingly agitated confuse have hallucination rn room call help run find patient grasp wrist tightly twisting able let wrist step grab discuss step care rn pt kick stomach hard contact feel necessary see er provider strongline activate security respond help administer haldol
1/3/2025,,De-escalation techniques,EMT/Paramedic,Physical Violence,ED/ER,Clinical Unit,1.0,,2.0,alter mental status patient lack compliance adherence,request transport pt stillwater nursing staff sit pt stand pt sit bed staff try help pt stand pt swing arm away strike center chest
1/15/2025,,No Action,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,patient lack understanding patient language barrier,pt pace mileu social worker mileu pt pt start escalate slap social worker face rn security go mileu check social worker pt rn walk mileu pt strike rn neck pt able de escalate verbally
1/23/2025,,Reported to department leader,Other,Sexual Violence,ED/ER,Clinical Unit,,,,action patient resident,draw patient lab inappropriate comment hand near genital area attempt grab
